Runtime of the suite program for n going from 0 to 100000

n = 0	Runtime = 9.940013114828616e-07
n = 100	Runtime = 2.745899837464094e-05
n = 200	Runtime = 1.3279997801873833e-05
n = 300	Runtime = 2.9137001547496766e-05
n = 400	Runtime = 1.5476998669328168e-05
n = 500	Runtime = 1.582899858476594e-05
n = 600	Runtime = 3.127699892502278e-05
n = 700	Runtime = 3.1149000278674066e-05
n = 800	Runtime = 4.641399937099777e-05
n = 900	Runtime = 1.744199835229665e-05
n = 1000	Runtime = 2.0349998521851376e-05
n = 1100	Runtime = 3.182499858667143e-05
n = 1200	Runtime = 3.4682998375501484e-05
n = 1300	Runtime = 3.321000258438289e-05
n = 1400	Runtime = 3.578999894671142e-05
n = 1500	Runtime = 2.4049997591646388e-05
n = 1600	Runtime = 3.672999810078181e-05
n = 1700	Runtime = 2.1798001398565248e-05
n = 1800	Runtime = 2.2710999473929405e-05
n = 1900	Runtime = 2.459700044710189e-05
n = 2000	Runtime = 2.6929999876301736e-05
n = 2100	Runtime = 3.2920001103775576e-05
n = 2200	Runtime = 2.659199890331365e-05
n = 2300	Runtime = 2.8733000362990424e-05
n = 2400	Runtime = 2.8144000680185854e-05
n = 2500	Runtime = 2.6564001018414274e-05
n = 2600	Runtime = 2.9210001230239868e-05
n = 2700	Runtime = 2.8279999241931364e-05
n = 2800	Runtime = 3.235099939047359e-05
n = 2900	Runtime = 3.1354000384453684e-05
n = 3000	Runtime = 3.371400089235976e-05
n = 3100	Runtime = 3.0215000151656568e-05
n = 3200	Runtime = 3.473100150586106e-05
n = 3300	Runtime = 3.469700095592998e-05
n = 3400	Runtime = 5.948599937255494e-05
n = 3500	Runtime = 3.53559989889618e-05
n = 3600	Runtime = 3.4794000384863466e-05
n = 3700	Runtime = 3.667000055429526e-05
n = 3800	Runtime = 3.728299998329021e-05
n = 3900	Runtime = 4.0428996726404876e-05
n = 4000	Runtime = 4.108299981453456e-05
n = 4100	Runtime = 3.5707998904399574e-05
n = 4200	Runtime = 4.1389001125935465e-05
n = 4300	Runtime = 4.055599856656045e-05
n = 4400	Runtime = 4.288600030122325e-05
n = 4500	Runtime = 4.310000076657161e-05
n = 4600	Runtime = 4.741500015370548e-05
n = 4700	Runtime = 4.5487002353183925e-05
n = 4800	Runtime = 4.7650999476900324e-05
n = 4900	Runtime = 4.682199869421311e-05
n = 5000	Runtime = 4.698100019595586e-05
n = 5100	Runtime = 5.088399848318659e-05
n = 5200	Runtime = 5.199900260777213e-05
n = 5300	Runtime = 5.3204999858280644e-05
n = 5400	Runtime = 5.306100138113834e-05
n = 5500	Runtime = 5.471300028148107e-05
n = 5600	Runtime = 5.763900117017329e-05
n = 5700	Runtime = 5.503799911821261e-05
n = 5800	Runtime = 6.073199983802624e-05
n = 5900	Runtime = 6.0603000747505575e-05
n = 6000	Runtime = 6.189700070535764e-05
n = 6100	Runtime = 6.081700121285394e-05
n = 6200	Runtime = 6.264900002861395e-05
n = 6300	Runtime = 6.113200288382359e-05
n = 6400	Runtime = 6.922499960637651e-05
n = 6500	Runtime = 6.245799886528403e-05
n = 6600	Runtime = 6.674799806205556e-05
n = 6700	Runtime = 6.419299825211056e-05
n = 6800	Runtime = 6.99420015735086e-05
n = 6900	Runtime = 6.917999780853279e-05
n = 7000	Runtime = 7.08740008121822e-05
n = 7100	Runtime = 7.663499854970723e-05
n = 7200	Runtime = 7.183999696280807e-05
n = 7300	Runtime = 7.673399886698462e-05
n = 7400	Runtime = 7.771899981889874e-05
n = 7500	Runtime = 7.617500159540214e-05
n = 7600	Runtime = 8.555000022170134e-05
n = 7700	Runtime = 8.092999996733852e-05
n = 7800	Runtime = 0.00012694600081886165
n = 7900	Runtime = 0.0001232110007549636
n = 8000	Runtime = 0.00010201099939877167
n = 8100	Runtime = 0.00011255400022491813
n = 8200	Runtime = 0.00011938799798372202
n = 8300	Runtime = 8.465299833915196e-05
n = 8400	Runtime = 8.745000013732351e-05
n = 8500	Runtime = 9.426199903828092e-05
n = 8600	Runtime = 8.833999891066924e-05
n = 8700	Runtime = 0.0001278589988942258
n = 8800	Runtime = 0.00010628599920892157
n = 8900	Runtime = 9.093399785342626e-05
n = 9000	Runtime = 9.994399806600995e-05
n = 9100	Runtime = 9.56859985308256e-05
n = 9200	Runtime = 0.0001021330026560463
n = 9300	Runtime = 9.766799848875962e-05
n = 9400	Runtime = 0.00010114799806615338
n = 9500	Runtime = 0.00010006899901782162
n = 9600	Runtime = 0.00010787499923026189
n = 9700	Runtime = 0.0001099559995054733
n = 9800	Runtime = 0.00010549299986450933
n = 9900	Runtime = 0.00011059900134569034
n = 10000	Runtime = 0.00011103499855380505
n = 10100	Runtime = 0.00011152599836350419
n = 10200	Runtime = 0.00011730900223483332
