Runtime of the suite program for n going from 0 to 100000

n = 0	Runtime = 8.060014806687832e-07
n = 100	Runtime = 2.5544002710375935e-05
n = 200	Runtime = 2.73730001936201e-05
n = 300	Runtime = 2.7308997232466936e-05
n = 400	Runtime = 1.5162000636337325e-05
n = 500	Runtime = 1.6375997802242637e-05
n = 600	Runtime = 1.6433001292170957e-05
n = 700	Runtime = 1.7931997717823833e-05
n = 800	Runtime = 6.128399763838388e-05
n = 900	Runtime = 4.4009000703226775e-05
n = 1000	Runtime = 1.952099773916416e-05
n = 1100	Runtime = 1.9226001313654706e-05
n = 1200	Runtime = 2.0075000065844506e-05
n = 1300	Runtime = 1.9584997062338516e-05
n = 1400	Runtime = 2.18679997487925e-05
n = 1500	Runtime = 2.2854001144878566e-05
n = 1600	Runtime = 2.3110002075554803e-05
n = 1700	Runtime = 2.1320000087143853e-05
n = 1800	Runtime = 2.2337997506838292e-05
n = 1900	Runtime = 3.65209998562932e-05
n = 2000	Runtime = 2.5613000616431236e-05
n = 2100	Runtime = 2.4103999749058858e-05
n = 2200	Runtime = 2.5347999326186255e-05
n = 2300	Runtime = 2.7334001060808077e-05
n = 2400	Runtime = 2.68989970209077e-05
n = 2500	Runtime = 2.558099731686525e-05
n = 2600	Runtime = 2.8165999538032338e-05
n = 2700	Runtime = 2.7522000891622156e-05
n = 2800	Runtime = 3.112199919996783e-05
n = 2900	Runtime = 3.0511000659316778e-05
n = 3000	Runtime = 3.271099922130816e-05
n = 3100	Runtime = 2.935300290118903e-05
n = 3200	Runtime = 3.3975000405916944e-05
n = 3300	Runtime = 3.418699998292141e-05
n = 3400	Runtime = 3.3593998523429036e-05
n = 3500	Runtime = 3.601799835450947e-05
n = 3600	Runtime = 3.5086999560007825e-05
n = 3700	Runtime = 3.7081998016219586e-05
n = 3800	Runtime = 3.8326998037518933e-05
n = 3900	Runtime = 4.071600051247515e-05
n = 4000	Runtime = 7.49870014260523e-05
n = 4100	Runtime = 6.42060003883671e-05
n = 4200	Runtime = 6.239700087462552e-05
n = 4300	Runtime = 6.672799645457417e-05
n = 4400	Runtime = 4.360299863037653e-05
n = 4500	Runtime = 5.7088996982201934e-05
n = 4600	Runtime = 4.866699964622967e-05
n = 4700	Runtime = 4.597500083036721e-05
n = 4800	Runtime = 5.107600009068847e-05
n = 4900	Runtime = 4.9993999709840864e-05
n = 5000	Runtime = 4.821699985768646e-05
n = 5100	Runtime = 5.17270018463023e-05
n = 5200	Runtime = 5.312899884302169e-05
n = 5300	Runtime = 5.3829997341381386e-05
n = 5400	Runtime = 6.577599924639799e-05
n = 5500	Runtime = 5.547500040847808e-05
n = 5600	Runtime = 5.7876000937540084e-05
n = 5700	Runtime = 5.4874999477760866e-05
n = 5800	Runtime = 6.0480000684037805e-05
n = 5900	Runtime = 6.086799839977175e-05
n = 6000	Runtime = 6.2268998590298e-05
n = 6100	Runtime = 6.025999755365774e-05
