Runtime of the suite program for n going from 0 to 100000

n = 0	Runtime = 8.399983926210552e-07
n = 100	Runtime = 3.9159996958915144e-05
n = 200	Runtime = 2.7168000087840483e-05
n = 300	Runtime = 1.4328998076962307e-05
n = 400	Runtime = 1.516900010756217e-05
n = 500	Runtime = 2.905500150518492e-05
n = 600	Runtime = 1.6664998838678002e-05
n = 700	Runtime = 1.7987000319408253e-05
n = 800	Runtime = 3.402099900995381e-05
n = 900	Runtime = 1.69060003827326e-05
n = 1000	Runtime = 1.964799957931973e-05
n = 1100	Runtime = 3.1875999411568046e-05
n = 1200	Runtime = 5.061599949840456e-05
n = 1300	Runtime = 4.393199924379587e-05
n = 1400	Runtime = 3.477800055406988e-05
n = 1500	Runtime = 3.5802000638796017e-05
n = 1600	Runtime = 2.3060998501023278e-05
n = 1700	Runtime = 3.362200004630722e-05
n = 1800	Runtime = 3.539200042723678e-05
n = 1900	Runtime = 2.4878998374333605e-05
n = 2000	Runtime = 4.829400131711736e-05
n = 2100	Runtime = 2.5397999706910923e-05
n = 2200	Runtime = 2.6792000426212326e-05
n = 2300	Runtime = 2.8924998332513496e-05
n = 2400	Runtime = 2.81489992630668e-05
n = 2500	Runtime = 2.6892997993854806e-05
n = 2600	Runtime = 2.9241000447655097e-05
n = 2700	Runtime = 3.486700006760657e-05
n = 2800	Runtime = 3.202300285920501e-05
n = 2900	Runtime = 3.119400207651779e-05
n = 3000	Runtime = 3.317500159027986e-05
n = 3100	Runtime = 2.964599843835458e-05
n = 3200	Runtime = 3.478600046946667e-05
n = 3300	Runtime = 3.455799742368981e-05
n = 3400	Runtime = 3.384599767741747e-05
n = 3500	Runtime = 6.127899905550294e-05
n = 3600	Runtime = 4.943999738316052e-05
n = 3700	Runtime = 4.961100057698786e-05
n = 3800	Runtime = 3.851699875667691e-05
n = 3900	Runtime = 6.671699884464033e-05
n = 4000	Runtime = 5.472600241773762e-05
n = 4100	Runtime = 3.6335000913823023e-05
n = 4200	Runtime = 5.493700155057013e-05
n = 4300	Runtime = 4.1493000026093796e-05
n = 4400	Runtime = 4.31949993071612e-05
n = 4500	Runtime = 4.3821000872412696e-05
n = 4600	Runtime = 4.799199814442545e-05
n = 4700	Runtime = 4.626400186680257e-05
n = 4800	Runtime = 4.843900023843162e-05
n = 4900	Runtime = 4.7565998102072626e-05
n = 5000	Runtime = 4.806200013263151e-05
n = 5100	Runtime = 5.217799844103865e-05
n = 5200	Runtime = 6.362299973261543e-05
n = 5300	Runtime = 5.209899973124266e-05
n = 5400	Runtime = 5.31170007889159e-05
n = 5500	Runtime = 5.4731997806811705e-05
n = 5600	Runtime = 5.729300028178841e-05
n = 5700	Runtime = 5.464199784910306e-05
n = 5800	Runtime = 6.120400212239474e-05
n = 5900	Runtime = 9.14350021048449e-05
