Runtime of the fibonacci program for n going from 0 to 100

n = 0	Runtime = 6.800000846851617e-07
n = 1	Runtime = 2.6099951355718076e-07
n = 2	Runtime = 8.360002539120615e-07
n = 3	Runtime = 7.470007403753698e-07
n = 4	Runtime = 7.289982022484764e-07
n = 5	Runtime = 8.550014172215015e-07
n = 6	Runtime = 9.289997251471505e-07
n = 7	Runtime = 1.0499989002710208e-06
n = 8	Runtime = 1.148000592365861e-06
n = 9	Runtime = 1.2420005077729002e-06
n = 10	Runtime = 1.3700009731110185e-06
n = 11	Runtime = 1.422000423190184e-06
n = 12	Runtime = 1.5410005289595574e-06
n = 13	Runtime = 1.7640013538766652e-06
n = 14	Runtime = 1.7570000636624172e-06
n = 15	Runtime = 1.845999577199109e-06
n = 16	Runtime = 1.983000402105972e-06
n = 17	Runtime = 2.0560000848490745e-06
n = 18	Runtime = 1.515600160928443e-05
n = 19	Runtime = 2.2360000002663583e-06
n = 20	Runtime = 2.3439988581230864e-06
n = 21	Runtime = 2.4550008674850687e-06
n = 22	Runtime = 2.6140005502384156e-06
n = 23	Runtime = 2.7459991542855278e-06
n = 24	Runtime = 2.7720016078092158e-06
n = 25	Runtime = 2.9019993235124275e-06
n = 26	Runtime = 2.970000423374586e-06
n = 27	Runtime = 3.121000190731138e-06
n = 28	Runtime = 3.180999556207098e-06
n = 29	Runtime = 3.2130010367836803e-06
n = 30	Runtime = 3.34899959852919e-06
n = 31	Runtime = 3.478999133221805e-06
n = 32	Runtime = 3.5289995139464736e-06
n = 33	Runtime = 3.6129986256128177e-06
n = 34	Runtime = 3.746999936993234e-06
n = 35	Runtime = 3.888999344781041e-06
n = 36	Runtime = 1.7051999748218805e-05
n = 37	Runtime = 4.035000529256649e-06
n = 38	Runtime = 4.1980001697083935e-06
n = 39	Runtime = 4.253999577485956e-06
n = 40	Runtime = 4.390998583403416e-06
n = 41	Runtime = 4.417001036927104e-06
n = 42	Runtime = 4.5529995986726135e-06
n = 43	Runtime = 4.634999640984461e-06
n = 44	Runtime = 4.855000952375121e-06
n = 45	Runtime = 5.014999260311015e-06
n = 46	Runtime = 5.056001100456342e-06
n = 47	Runtime = 5.177998900762759e-06
n = 48	Runtime = 5.294001311995089e-06
n = 49	Runtime = 5.508998583536595e-06
n = 50	Runtime = 5.4510001064045355e-06
n = 51	Runtime = 5.4869997256901115e-06
n = 52	Runtime = 5.576999683398753e-06
n = 53	Runtime = 5.800000508315861e-06
n = 54	Runtime = 6.001999281579629e-06
n = 55	Runtime = 6.06700086791534e-06
n = 56	Runtime = 5.961999704595655e-06
n = 57	Runtime = 1.939999856404029e-05
n = 58	Runtime = 6.222999218152836e-06
n = 59	Runtime = 6.435999239329249e-06
n = 60	Runtime = 6.505000783363357e-06
n = 61	Runtime = 7.194001227617264e-06
n = 62	Runtime = 6.991000191192143e-06
n = 63	Runtime = 7.365000783465803e-06
n = 64	Runtime = 7.110000296961516e-06
n = 65	Runtime = 7.1690010372549295e-06
n = 66	Runtime = 7.534001269959845e-06
n = 67	Runtime = 7.421000191243365e-06
n = 68	Runtime = 7.5499992817640305e-06
n = 69	Runtime = 2.076599957945291e-05
n = 70	Runtime = 7.657001333427615e-06
n = 71	Runtime = 7.696000466239639e-06
n = 72	Runtime = 7.78700086812023e-06
n = 73	Runtime = 2.1377998564275913e-05
n = 74	Runtime = 8.09800076240208e-06
n = 75	Runtime = 8.121000064420514e-06
n = 76	Runtime = 2.6540999897406437e-05
n = 77	Runtime = 8.384000466321595e-06
n = 78	Runtime = 8.310000339406542e-06
n = 79	Runtime = 8.398999852943234e-06
n = 80	Runtime = 8.506000085617416e-06
n = 81	Runtime = 8.499999239575118e-06
n = 82	Runtime = 8.576998880016617e-06
n = 83	Runtime = 8.823000825941563e-06
n = 84	Runtime = 8.842000170261599e-06
n = 85	Runtime = 8.87100031832233e-06
n = 86	Runtime = 9.10600101633463e-06
n = 87	Runtime = 9.157998647424392e-06
n = 88	Runtime = 9.236000551027246e-06
n = 89	Runtime = 9.3039998319e-06
n = 90	Runtime = 9.638000847189687e-06
n = 91	Runtime = 9.581000995240174e-06
n = 92	Runtime = 9.975001376005821e-06
n = 93	Runtime = 9.934999980032444e-06
n = 94	Runtime = 9.937000868376344e-06
n = 95	Runtime = 1.0474001101101749e-05
n = 96	Runtime = 1.0173000191571191e-05
n = 97	Runtime = 1.0332998499507084e-05
n = 98	Runtime = 1.0509998901397921e-05
n = 99	Runtime = 1.0474999726284295e-05
n = 100	Runtime = 1.0961999578285031e-05


Total runtime of the test session is 0.0007961280007293681 seconds
