Runtime of the fibonacci program for n going from 0 to 100

n = 0	Runtime = 6.970003596507013e-07
n = 1	Runtime = 2.9199873097240925e-07
n = 2	Runtime = 1.0040002962341532e-06
n = 3	Runtime = 8.729984983801842e-07
n = 4	Runtime = 7.710004865657538e-07
n = 5	Runtime = 8.520000847056508e-07
n = 6	Runtime = 9.649993444327265e-07
n = 7	Runtime = 1.0519997886149213e-06
n = 8	Runtime = 1.1259999155299738e-06
n = 9	Runtime = 1.2180007615825161e-06
n = 10	Runtime = 1.3619992387248203e-06
n = 11	Runtime = 1.4500001270789653e-06
n = 12	Runtime = 1.5000005078036338e-06
n = 13	Runtime = 1.7740003386279568e-06
n = 14	Runtime = 1.7509992176201195e-06
n = 15	Runtime = 2.016000507865101e-06
n = 16	Runtime = 1.9699982658494264e-06
n = 17	Runtime = 1.9919989426853135e-06
n = 18	Runtime = 2.1939995349384844e-06
n = 19	Runtime = 2.222999682999216e-06
n = 20	Runtime = 2.3310003598453477e-06
n = 21	Runtime = 2.4550008674850687e-06
n = 22	Runtime = 2.5579993234714493e-06
n = 23	Runtime = 2.6519992388784885e-06
n = 24	Runtime = 2.7740006771637127e-06
n = 25	Runtime = 2.81899883702863e-06
n = 26	Runtime = 3.0150004022289068e-06
n = 27	Runtime = 3.27099951391574e-06
n = 28	Runtime = 3.315999492770061e-06
n = 29	Runtime = 3.3059986890293658e-06
n = 30	Runtime = 3.435001417528838e-06
n = 31	Runtime = 3.4940003388328478e-06
n = 32	Runtime = 3.752998964046128e-06
n = 33	Runtime = 3.7410009099403396e-06
n = 34	Runtime = 3.893999746651389e-06
n = 35	Runtime = 3.8670004869345576e-06
n = 36	Runtime = 4.031000571558252e-06
n = 37	Runtime = 4.144001650274731e-06
n = 38	Runtime = 4.313998942961916e-06
n = 39	Runtime = 4.257000910001807e-06
n = 40	Runtime = 4.456000169739127e-06
n = 41	Runtime = 4.453999281395227e-06
n = 42	Runtime = 4.66900019091554e-06
n = 43	Runtime = 4.651001290767454e-06
n = 44	Runtime = 4.850000550504774e-06
n = 45	Runtime = 5.087000317871571e-06
n = 46	Runtime = 5.071000487077981e-06
n = 47	Runtime = 1.8116999854100868e-05
n = 48	Runtime = 5.297999450704083e-06
n = 49	Runtime = 5.264000719762407e-06
n = 50	Runtime = 5.444000635179691e-06
n = 51	Runtime = 5.472998964251019e-06
n = 52	Runtime = 5.661000614054501e-06
n = 53	Runtime = 5.795000106445514e-06
n = 54	Runtime = 5.889000021852553e-06
n = 55	Runtime = 5.982999937259592e-06
n = 56	Runtime = 5.993999366182834e-06
n = 57	Runtime = 6.088001100579277e-06
n = 58	Runtime = 6.281001333263703e-06
n = 59	Runtime = 6.307000148808584e-06
n = 60	Runtime = 6.85499981045723e-06
n = 61	Runtime = 6.841999493190087e-06
n = 62	Runtime = 6.791000487282872e-06
n = 63	Runtime = 6.906999260536395e-06
n = 64	Runtime = 6.913000106578693e-06
n = 65	Runtime = 7.197999366326258e-06
n = 66	Runtime = 7.27299993741326e-06
n = 67	Runtime = 7.414999345201068e-06
n = 68	Runtime = 7.431999620166607e-06
n = 69	Runtime = 7.417000233544968e-06
n = 70	Runtime = 7.806000212440267e-06
n = 71	Runtime = 7.717000698903576e-06
n = 72	Runtime = 7.936001566122286e-06
n = 73	Runtime = 7.859000106691383e-06
n = 74	Runtime = 8.015000275918283e-06
n = 75	Runtime = 8.125000022118911e-06
n = 76	Runtime = 8.484999852953479e-06
n = 77	Runtime = 8.387998605030589e-06
n = 78	Runtime = 2.158999996026978e-05
n = 79	Runtime = 8.74599936651066e-06
n = 80	Runtime = 8.633000106783584e-06
n = 81	Runtime = 8.801998774288222e-06
n = 82	Runtime = 8.760000127949752e-06
n = 83	Runtime = 9.036000847117975e-06
n = 84	Runtime = 9.27800101635512e-06
n = 85	Runtime = 9.340999895357527e-06
n = 86	Runtime = 9.686000339570455e-06
n = 87	Runtime = 9.845000022323802e-06
n = 88	Runtime = 9.544999556965195e-06
n = 89	Runtime = 9.75600050878711e-06
n = 90	Runtime = 1.0205998478340916e-05
n = 91	Runtime = 2.3070000679581426e-05
n = 92	Runtime = 1.0375000783824362e-05
n = 93	Runtime = 1.0478999683982693e-05
n = 94	Runtime = 1.0732999726315029e-05
n = 95	Runtime = 1.1164000170538202e-05
n = 96	Runtime = 1.101099951483775e-05
n = 97	Runtime = 1.0929999916697852e-05
n = 98	Runtime = 1.1050999091821723e-05
n = 99	Runtime = 1.1128000551252626e-05
n = 100	Runtime = 1.1670999811030924e-05


Total runtime of the test session is 0.0008303239992528688 seconds
