Runtime of the hanoi program for n going from 0 to 15

n = 1	Runtime = 6.459995347540826e-07
n = 2	Runtime = 6.820009730290622e-07
n = 3	Runtime = 8.179995347745717e-07
n = 4	Runtime = 1.4019969967193902e-06
n = 5	Runtime = 2.7559981390368193e-06
n = 6	Runtime = 1.8038997950498015e-05
n = 7	Runtime = 2.5983998057199642e-05
n = 8	Runtime = 2.131400106009096e-05
n = 9	Runtime = 4.339800216257572e-05
n = 10	Runtime = 0.00015224899834720418
n = 11	Runtime = 0.00021174900030018762
n = 12	Runtime = 0.0003846459985652473
n = 13	Runtime = 0.0007451599994965363
n = 14	Runtime = 0.0015849490009713918
n = 15	Runtime = 0.002826222000294365


Total runtime of the test session is 0.006142514997918624 seconds
